Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
127.0.0.1-127.0.0.1-53510-80-6,127.0.0.1,53510,127.0.0.1,80,6,20/04/2026 07:37:19 PM,25223639,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.1585814005663497,8407879.666666668,1.4562866106337905E7,2.5223629E7,5.0,2.5223639E7,8407879.666666668,1.4562866106337905E7,2.5223629E7,5.0,0,0,0,0,0,0,0,0,0,80,0,0.1585814005663497,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.7767138519466625E15,1.7835792040965844E7,1.776713864558472E15,1.776713839334853E15,NeedManualLabel
127.0.0.1-127.0.0.1-53511-80-6,127.0.0.1,53511,127.0.0.1,80,6,20/04/2026 07:37:19 PM,25223641,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.15858138799232038,8407880.333333332,1.456286552898767E7,2.5223629E7,5.0,2.5223641E7,8407880.333333332,1.456286552898767E7,2.5223629E7,5.0,0,0,0,0,0,0,0,0,0,80,0,0.15858138799232038,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.7767138519466785E15,1.783579062675228E7,1.776713864558487E15,1.77671383933487E15,NeedManualLabel
127.0.0.1-127.0.0.1-53512-80-6,127.0.0.1,53512,127.0.0.1,80,6,20/04/2026 07:37:19 PM,25223642,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.15858138170530647,8407880.666666668,1.4562866106337905E7,2.522363E7,6.0,2.5223642E7,8407880.666666668,1.4562866106337905E7,2.522363E7,6.0,0,0,0,0,0,0,0,0,0,80,0,0.15858138170530647,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.776713851946695E15,1.783579133385906E7,1.776713864558504E15,1.776713839334886E15,NeedManualLabel
127.0.0.1-127.0.0.1-53513-80-6,127.0.0.1,53513,127.0.0.1,80,6,20/04/2026 07:37:19 PM,25223641,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.15858138799232038,8407880.333333332,1.456286639501305E7,2.522363E7,5.0,2.5223641E7,8407880.333333332,1.456286639501305E7,2.522363E7,5.0,0,0,0,0,0,0,0,0,0,80,0,0.15858138799232038,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.7767138519467115E15,1.7835792040965844E7,1.776713864558521E15,1.776713839334902E15,NeedManualLabel
127.0.0.1-127.0.0.1-53514-80-6,127.0.0.1,53514,127.0.0.1,80,6,20/04/2026 07:37:19 PM,25223642,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.15858138170530647,8407880.666666668,1.4562866106337905E7,2.522363E7,6.0,2.5223642E7,8407880.666666668,1.4562866106337905E7,2.522363E7,6.0,0,0,0,0,0,0,0,0,0,80,0,0.15858138170530647,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.776713851946729E15,1.783579133385906E7,1.776713864558538E15,1.77671383933492E15,NeedManualLabel
127.0.0.1-127.0.0.1-53515-80-6,127.0.0.1,53515,127.0.0.1,80,6,20/04/2026 07:37:19 PM,25223642,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.15858138170530647,8407880.666666668,1.4562866106337905E7,2.522363E7,6.0,2.5223642E7,8407880.666666668,1.4562866106337905E7,2.522363E7,6.0,0,0,0,0,0,0,0,0,0,80,0,0.15858138170530647,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.776713851946746E15,1.783579133385906E7,1.776713864558555E15,1.776713839334937E15,NeedManualLabel
127.0.0.1-127.0.0.1-53516-80-6,127.0.0.1,53516,127.0.0.1,80,6,20/04/2026 07:37:19 PM,25223642,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.15858138170530647,8407880.666666668,1.4562866106337905E7,2.522363E7,6.0,2.5223642E7,8407880.666666668,1.4562866106337905E7,2.522363E7,6.0,0,0,0,0,0,0,0,0,0,80,0,0.15858138170530647,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.776713851946763E15,1.783579133385906E7,1.776713864558572E15,1.776713839334954E15,NeedManualLabel
127.0.0.1-127.0.0.1-53517-80-6,127.0.0.1,53517,127.0.0.1,80,6,20/04/2026 07:37:19 PM,25223643,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.15858137541829306,8407881.0,1.4562866683688175E7,2.5223631E7,6.0,2.5223643E7,8407881.0,1.4562866683688175E7,2.5223631E7,6.0,0,0,0,0,0,0,0,0,0,80,0,0.15858137541829306,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.7767138519467805E15,1.7835792040965844E7,1.77671386455859E15,1.776713839334971E15,NeedManualLabel
127.0.0.1-127.0.0.1-53518-80-6,127.0.0.1,53518,127.0.0.1,80,6,20/04/2026 07:37:19 PM,25223643,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.15858137541829306,8407881.0,1.4562867549713587E7,2.5223632E7,5.0,2.5223643E7,8407881.0,1.4562867549713587E7,2.5223632E7,5.0,0,0,0,0,0,0,0,0,0,80,0,0.15858137541829306,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.7767138519467975E15,1.7835793455179404E7,1.776713864558608E15,1.776713839334987E15,NeedManualLabel
127.0.0.1-127.0.0.1-53519-80-6,127.0.0.1,53519,127.0.0.1,80,6,20/04/2026 07:37:19 PM,25223643,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.15858137541829306,8407881.0,1.4562866683688175E7,2.5223631E7,6.0,2.5223643E7,8407881.0,1.4562866683688175E7,2.5223631E7,6.0,0,0,0,0,0,0,0,0,0,80,0,0.15858137541829306,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.7767138519468145E15,1.7835792040965844E7,1.776713864558624E15,1.776713839335005E15,NeedManualLabel
127.0.0.1-127.0.0.1-53520-80-6,127.0.0.1,53520,127.0.0.1,80,6,20/04/2026 07:37:19 PM,25223643,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.15858137541829306,8407881.0,1.4562866683688175E7,2.5223631E7,6.0,2.5223643E7,8407881.0,1.4562866683688175E7,2.5223631E7,6.0,0,0,0,0,0,0,0,0,0,80,0,0.15858137541829306,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.7767138519468315E15,1.7835792040965844E7,1.776713864558641E15,1.776713839335022E15,NeedManualLabel
127.0.0.1-127.0.0.1-53521-80-6,127.0.0.1,53521,127.0.0.1,80,6,20/04/2026 07:37:19 PM,25223642,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.15858138170530647,8407880.666666668,1.4562866106337905E7,2.522363E7,6.0,2.5223642E7,8407880.666666668,1.4562866106337905E7,2.522363E7,6.0,0,0,0,0,0,0,0,0,0,80,0,0.15858138170530647,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.776713851946848E15,1.783579133385906E7,1.776713864558657E15,1.776713839335039E15,NeedManualLabel
127.0.0.1-127.0.0.1-53522-80-6,127.0.0.1,53522,127.0.0.1,80,6,20/04/2026 07:37:19 PM,25223643,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.15858137541829306,8407881.0,1.4562866683688175E7,2.5223631E7,6.0,2.5223643E7,8407881.0,1.4562866683688175E7,2.5223631E7,6.0,0,0,0,0,0,0,0,0,0,80,0,0.15858137541829306,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.7767138519468655E15,1.7835792040965844E7,1.776713864558675E15,1.776713839335056E15,NeedManualLabel
127.0.0.1-127.0.0.1-53523-80-6,127.0.0.1,53523,127.0.0.1,80,6,20/04/2026 07:37:19 PM,25223642,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.15858138170530647,8407880.666666668,1.4562866106337905E7,2.522363E7,6.0,2.5223642E7,8407880.666666668,1.4562866106337905E7,2.522363E7,6.0,0,0,0,0,0,0,0,0,0,80,0,0.15858138170530647,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.776713851946882E15,1.783579133385906E7,1.776713864558691E15,1.776713839335073E15,NeedManualLabel
127.0.0.1-127.0.0.1-53524-80-6,127.0.0.1,53524,127.0.0.1,80,6,20/04/2026 07:37:19 PM,25223642,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.15858138170530647,8407880.666666668,1.4562866106337905E7,2.522363E7,6.0,2.5223642E7,8407880.666666668,1.4562866106337905E7,2.522363E7,6.0,0,0,0,0,0,0,0,0,0,80,0,0.15858138170530647,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.776713851946899E15,1.783579133385906E7,1.776713864558708E15,1.77671383933509E15,NeedManualLabel
127.0.0.1-127.0.0.1-53525-80-6,127.0.0.1,53525,127.0.0.1,80,6,20/04/2026 07:37:19 PM,25223642,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.15858138170530647,8407880.666666668,1.4562866106337905E7,2.522363E7,6.0,2.5223642E7,8407880.666666668,1.4562866106337905E7,2.522363E7,6.0,0,0,0,0,0,0,0,0,0,80,0,0.15858138170530647,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.776713851946916E15,1.783579133385906E7,1.776713864558725E15,1.776713839335107E15,NeedManualLabel
127.0.0.1-127.0.0.1-53526-80-6,127.0.0.1,53526,127.0.0.1,80,6,20/04/2026 07:37:19 PM,25223641,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.15858138799232038,8407880.333333332,1.4562865528987637E7,2.5223629E7,6.0,2.5223641E7,8407880.333333332,1.4562865528987637E7,2.5223629E7,6.0,0,0,0,0,0,0,0,0,0,80,0,0.15858138799232038,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.7767138519469335E15,1.783579062675228E7,1.776713864558742E15,1.776713839335125E15,NeedManualLabel
127.0.0.1-127.0.0.1-53527-80-6,127.0.0.1,53527,127.0.0.1,80,6,20/04/2026 07:37:19 PM,25223639,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.1585814005663497,8407879.666666668,1.4562866106337905E7,2.5223629E7,5.0,2.5223639E7,8407879.666666668,1.4562866106337905E7,2.5223629E7,5.0,0,0,0,0,0,0,0,0,0,80,0,0.1585814005663497,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.7767138519469495E15,1.7835792040965844E7,1.776713864558759E15,1.77671383933514E15,NeedManualLabel
127.0.0.1-127.0.0.1-53528-80-6,127.0.0.1,53528,127.0.0.1,80,6,20/04/2026 07:37:19 PM,81011788,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0740632955786632,1.62023576E7,2.4677754090759683E7,5.5788142E7,6.0,8.1011788E7,1.62023576E7,2.4677754090759683E7,5.5788142E7,6.0,0,0,0,0,0,0,0,0,0,120,0,0.0740632955786632,0.0,0.0,0.0,0.0,0.0,0.0,0,3,3,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.776713872199912E15,3.422961803502845E7,1.776713920346922E15,1.776713839335159E15,NeedManualLabel
127.0.0.1-127.0.0.1-53529-80-6,127.0.0.1,53529,127.0.0.1,80,6,20/04/2026 07:37:19 PM,81011790,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.07406329375020598,1.6202358E7,2.467775483870737E7,5.5788143E7,5.0,8.101179E7,1.6202358E7,2.467775483870737E7,5.5788143E7,5.0,0,0,0,0,0,0,0,0,0,120,0,0.07406329375020598,0.0,0.0,0.0,0.0,0.0,0.0,0,3,3,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.7767138721999302E15,3.422961953222725E7,1.776713920346942E15,1.776713839335175E15,NeedManualLabel
127.0.0.1-127.0.0.1-53530-80-6,127.0.0.1,53530,127.0.0.1,80,6,20/04/2026 07:37:19 PM,81011792,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.07406329192174887,1.62023584E7,2.467775620592764E7,5.5788146E7,5.0,8.1011792E7,1.62023584E7,2.467775620592764E7,5.5788146E7,5.0,0,0,0,0,0,0,0,0,0,120,0,0.07406329192174887,0.0,0.0,0.0,0.0,0.0,0.0,0,3,3,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.7767138721999478E15,3.422962101322682E7,1.776713920346962E15,1.776713839335192E15,NeedManualLabel
127.0.0.1-127.0.0.1-53531-80-6,127.0.0.1,53531,127.0.0.1,80,6,20/04/2026 07:37:19 PM,81011795,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.07406328917906337,1.6202359E7,2.4677756534206133E7,5.5788147E7,5.0,8.1011795E7,1.6202359E7,2.4677756534206133E7,5.5788147E7,5.0,0,0,0,0,0,0,0,0,0,120,0,0.07406328917906337,0.0,0.0,0.0,0.0,0.0,0.0,0,3,3,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.7767138721999658E15,3.4229621265059344E7,1.77671392034698E15,1.776713839335209E15,NeedManualLabel
127.0.0.1-127.0.0.1-53532-80-6,127.0.0.1,53532,127.0.0.1,80,6,20/04/2026 07:37:19 PM,81011797,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.07406328735060648,1.62023594E7,2.4677757645896472E7,5.578815E7,6.0,8.1011797E7,1.62023594E7,2.4677757645896472E7,5.578815E7,6.0,0,0,0,0,0,0,0,0,0,120,0,0.07406328735060648,0.0,0.0,0.0,0.0,0.0,0.0,0,3,3,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.7767138721999832E15,3.4229622500427455E7,1.776713920347E15,1.776713839335227E15,NeedManualLabel
127.0.0.1-127.0.0.1-53533-80-6,127.0.0.1,53533,127.0.0.1,80,6,20/04/2026 07:37:19 PM,81011799,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.07406328552214969,1.62023598E7,2.4677757882784262E7,5.5788151E7,6.0,8.1011799E7,1.62023598E7,2.4677757882784262E7,5.5788151E7,6.0,0,0,0,0,0,0,0,0,0,120,0,0.07406328552214969,0.0,0.0,0.0,0.0,0.0,0.0,0,3,3,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.7767138722000008E15,3.422962288867923E7,1.776713920347018E15,1.776713839335244E15,NeedManualLabel
127.0.0.1-127.0.0.1-53534-80-6,127.0.0.1,53534,127.0.0.1,80,6,20/04/2026 07:37:19 PM,81011800,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.07406328460792132,1.620236E7,2.4677759414143812E7,5.5788154E7,5.0,8.10118E7,1.620236E7,2.4677759414143812E7,5.5788154E7,5.0,0,0,0,0,0,0,0,0,0,120,0,0.07406328460792132,0.0,0.0,0.0,0.0,0.0,0.0,0,3,3,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.7767138722000178E15,3.422962477033217E7,1.776713920347038E15,1.77671383933526E15,NeedManualLabel
127.0.0.1-127.0.0.1-53535-80-6,127.0.0.1,53535,127.0.0.1,80,6,20/04/2026 07:37:19 PM,81011802,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.07406328277946465,1.62023604E7,2.4677759906561524E7,5.5788155E7,5.0,8.1011802E7,1.62023604E7,2.4677759906561524E7,5.5788155E7,5.0,0,0,0,0,0,0,0,0,0,120,0,0.07406328277946465,0.0,0.0,0.0,0.0,0.0,0.0,0,3,3,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.7767138722000355E15,3.422962507797249E7,1.776713920347056E15,1.776713839335277E15,NeedManualLabel
127.0.0.1-127.0.0.1-53536-80-6,127.0.0.1,53536,127.0.0.1,80,6,20/04/2026 07:37:19 PM,81011804,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.07406328095100807,1.62023608E7,2.46777598879194E7,5.5788156E7,6.0,8.1011804E7,1.62023608E7,2.46777598879194E7,5.5788156E7,6.0,0,0,0,0,0,0,0,0,0,120,0,0.07406328095100807,0.0,0.0,0.0,0.0,0.0,0.0,0,3,3,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.776713872200053E15,3.4229625239195414E7,1.776713920347074E15,1.776713839335295E15,NeedManualLabel
127.0.0.1-127.0.0.1-53537-80-6,127.0.0.1,53537,127.0.0.1,80,6,20/04/2026 07:37:19 PM,81011805,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.07406328003677982,1.6202361E7,2.4677760854112696E7,5.5788158E7,6.0,8.1011805E7,1.6202361E7,2.4677760854112696E7,5.5788158E7,6.0,0,0,0,0,0,0,0,0,0,120,0,0.07406328003677982,0.0,0.0,0.0,0.0,0.0,0.0,0,3,3,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.7767138722000702E15,3.4229626238930225E7,1.776713920347093E15,1.776713839335312E15,NeedManualLabel
127.0.0.1-127.0.0.1-53538-80-6,127.0.0.1,53538,127.0.0.1,80,6,20/04/2026 07:37:19 PM,81011807,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.07406327820832338,1.62023614E7,2.467776216722658E7,5.578816E7,5.0,8.1011807E7,1.62023614E7,2.467776216722658E7,5.578816E7,5.0,0,0,0,0,0,0,0,0,0,120,0,0.07406327820832338,0.0,0.0,0.0,0.0,0.0,0.0,0,3,3,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.776713872200088E15,3.4229628136782326E7,1.776713920347113E15,1.776713839335327E15,NeedManualLabel
127.0.0.1-127.0.0.1-53539-80-6,127.0.0.1,53539,127.0.0.1,80,6,20/04/2026 07:37:19 PM,81011809,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.07406327637986704,1.62023618E7,2.4677761838948112E7,5.578816E7,5.0,8.1011809E7,1.62023618E7,2.4677761838948112E7,5.578816E7,5.0,0,0,0,0,0,0,0,0,0,120,0,0.07406327637986704,0.0,0.0,0.0,0.0,0.0,0.0,0,3,3,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.7767138722001058E15,3.422962768032117E7,1.77671392034713E15,1.776713839335345E15,NeedManualLabel
127.0.0.1-127.0.0.1-53540-80-6,127.0.0.1,53540,127.0.0.1,80,6,20/04/2026 07:37:19 PM,81011811,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.07406327455141079,1.62023622E7,2.467776264100218E7,5.5788162E7,5.0,8.1011811E7,1.62023622E7,2.467776264100218E7,5.5788162E7,5.0,0,0,0,0,0,0,0,0,0,120,0,0.07406327455141079,0.0,0.0,0.0,0.0,0.0,0.0,0,3,3,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.7767138722001232E15,3.422962860564556E7,1.776713920347149E15,1.776713839335362E15,NeedManualLabel
127.0.0.1-127.0.0.1-53541-80-6,127.0.0.1,53541,127.0.0.1,80,6,20/04/2026 07:37:19 PM,81011813,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.07406327272295461,1.62023626E7,2.467776108918111E7,5.5788163E7,6.0,8.1011813E7,1.62023626E7,2.467776108918111E7,5.5788163E7,6.0,0,0,0,0,0,0,0,0,0,120,0,0.07406327272295461,0.0,0.0,0.0,0.0,0.0,0.0,0,3,3,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.7767138722001402E15,3.42296274294996E7,1.776713920347167E15,1.776713839335386E15,NeedManualLabel
127.0.0.1-127.0.0.1-53542-80-6,127.0.0.1,53542,127.0.0.1,80,6,20/04/2026 07:37:19 PM,81011806,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.07406327912255159,1.62023612E7,2.4677762292262193E7,5.5788164E7,5.0,8.1011806E7,1.62023612E7,2.4677762292262193E7,5.5788164E7,5.0,0,0,0,0,0,0,0,0,0,120,0,0.07406327912255159,0.0,0.0,0.0,0.0,0.0,0.0,0,3,3,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.7767138722001608E15,3.422962619413058E7,1.776713920347185E15,1.776713839335406E15,NeedManualLabel
127.0.0.1-127.0.0.1-53543-80-6,127.0.0.1,53543,127.0.0.1,80,6,20/04/2026 07:37:19 PM,81011818,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.07406326815181459,1.62023636E7,2.4677764534285523E7,5.5788171E7,6.0,8.1011818E7,1.62023636E7,2.4677764534285523E7,5.5788171E7,6.0,0,0,0,0,0,0,0,0,0,120,0,0.07406326815181459,0.0,0.0,0.0,0.0,0.0,0.0,0,3,3,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.7767138722001805E15,3.422962997983726E7,1.77671392034721E15,1.776713839335422E15,NeedManualLabel
127.0.0.1-127.0.0.1-53544-80-6,127.0.0.1,53544,127.0.0.1,80,6,20/04/2026 07:37:19 PM,81011824,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0740632626664473,1.62023648E7,2.4677769766279444E7,5.5788182E7,5.0,8.1011824E7,1.62023648E7,2.4677769766279444E7,5.5788182E7,5.0,0,0,0,0,0,0,0,0,0,120,0,0.0740632626664473,0.0,0.0,0.0,0.0,0.0,0.0,0,3,3,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.7767138722001995E15,3.422963536056238E7,1.776713920347238E15,1.776713839335439E15,NeedManualLabel
127.0.0.1-127.0.0.1-53545-80-6,127.0.0.1,53545,127.0.0.1,80,6,20/04/2026 07:37:19 PM,81011832,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.07406325535262553,1.62023664E7,2.4677772974496245E7,5.578819E7,5.0,8.1011832E7,1.62023664E7,2.4677772974496245E7,5.578819E7,5.0,0,0,0,0,0,0,0,0,0,120,0,0.07406325535262553,0.0,0.0,0.0,0.0,0.0,0.0,0,3,3,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.7767138722002185E15,3.422963909906543E7,1.776713920347263E15,1.776713839335456E15,NeedManualLabel
